session_id;id;base_name;modo;condiciones_medida;config_label;sample_index;tiempo_s;red_raw;ir_raw;temp_c;temp_raw;cfg_red;cfg_ir;cfg_avg;cfg_rate;cfg_width;cfg_adc;cfg_skip;cfg_debug;cfg_confirmacion;system_time
BLOQUE_16CFG_184_SinVacio_20260602_131643;184_SinVacio;BLOQUE_16CFG_184_SinVacio_20260602_131643;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;1;0.000000;12405;27473;32.80;2346;31;31;1;100;411;8192;50;0;confirmada;2026-06-02T13:16:44.727
BLOQUE_16CFG_184_SinVacio_20260602_131643;184_SinVacio;BLOQUE_16CFG_184_SinVacio_20260602_131643;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;2;0.019722;12411;27472;32.55;2337;31;31;1;100;411;8192;50;0;confirmada;2026-06-02T13:16:44.774
BLOQUE_16CFG_184_SinVacio_20260602_131643;184_SinVacio;BLOQUE_16CFG_184_SinVacio_20260602_131643;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;3;0.049962;12407;27466;32.36;2330;31;31;1;100;411;8192;50;0;confirmada;2026-06-02T13:16:44.774
BLOQUE_16CFG_184_SinVacio_20260602_131643;184_SinVacio;BLOQUE_16CFG_184_SinVacio_20260602_131643;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;4;0.070153;12416;27462;32.69;2342;31;31;1;100;411;8192;50;0;confirmada;2026-06-02T13:16:44.822
BLOQUE_16CFG_184_SinVacio_20260602_131643;184_SinVacio;BLOQUE_16CFG_184_SinVacio_20260602_131643;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;5;0.100245;12410;27463;32.58;2338;31;31;1;100;411;8192;50;0;confirmada;2026-06-02T13:16:44.822
BLOQUE_16CFG_184_SinVacio_20260602_131643;184_SinVacio;BLOQUE_16CFG_184_SinVacio_20260602_131643;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;6;0.119825;12406;27455;32.64;2340;31;31;1;100;411;8192;50;0;confirmada;2026-06-02T13:16:44.870
BLOQUE_16CFG_184_SinVacio_20260602_131643;184_SinVacio;BLOQUE_16CFG_184_SinVacio_20260602_131643;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;7;0.150477;12421;27457;31.99;2316;31;31;1;100;411;8192;50;0;confirmada;2026-06-02T13:16:44.870
BLOQUE_16CFG_184_SinVacio_20260602_131643;184_SinVacio;BLOQUE_16CFG_184_SinVacio_20260602_131643;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;8;0.170156;12411;27461;32.18;2323;31;31;1;100;411;8192;50;0;confirmada;2026-06-02T13:16:44.910
BLOQUE_16CFG_184_SinVacio_20260602_131643;184_SinVacio;BLOQUE_16CFG_184_SinVacio_20260602_131643;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;9;0.200591;12415;27472;33.04;2355;31;31;1;100;411;8192;50;0;confirmada;2026-06-02T13:16:44.958
BLOQUE_16CFG_184_SinVacio_20260602_131643;184_SinVacio;BLOQUE_16CFG_184_SinVacio_20260602_131643;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;10;0.220752;12419;27450;32.55;2337;31;31;1;100;411;8192;50;0;confirmada;2026-06-02T13:16:44.958
