session_id;id;base_name;modo;condiciones_medida;config_label;sample_index;tiempo_s;red_raw;ir_raw;temp_c;temp_raw;cfg_red;cfg_ir;cfg_avg;cfg_rate;cfg_width;cfg_adc;cfg_skip;cfg_debug;cfg_confirmacion;system_time
BLOQUE_12CFG_SIN_CROTAL_20260602_112056_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260602_112056_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;configurations;toma con tabla personalizada de configuraciones;CONFIG 02 - B1F_AVG1_ADC16384;1;0.000000;23352;20781;30.54;2262;31;31;1;100;411;16384;50;0;confirmada;2026-06-02T11:22:45.393
BLOQUE_12CFG_SIN_CROTAL_20260602_112056_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260602_112056_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;configurations;toma con tabla personalizada de configuraciones;CONFIG 02 - B1F_AVG1_ADC16384;2;0.020131;23339;20778;31.53;2299;31;31;1;100;411;16384;50;0;confirmada;2026-06-02T11:22:45.394
BLOQUE_12CFG_SIN_CROTAL_20260602_112056_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260602_112056_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;configurations;toma con tabla personalizada de configuraciones;CONFIG 02 - B1F_AVG1_ADC16384;3;0.050063;23349;20776;31.66;2304;31;31;1;100;411;16384;50;0;confirmada;2026-06-02T11:22:45.394
BLOQUE_12CFG_SIN_CROTAL_20260602_112056_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260602_112056_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;configurations;toma con tabla personalizada de configuraciones;CONFIG 02 - B1F_AVG1_ADC16384;4;0.070464;23353;20769;31.69;2305;31;31;1;100;411;16384;50;0;confirmada;2026-06-02T11:22:45.394
BLOQUE_12CFG_SIN_CROTAL_20260602_112056_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260602_112056_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;configurations;toma con tabla personalizada de configuraciones;CONFIG 02 - B1F_AVG1_ADC16384;5;0.100177;23348;20781;30.86;2274;31;31;1;100;411;16384;50;0;confirmada;2026-06-02T11:22:45.394
BLOQUE_12CFG_SIN_CROTAL_20260602_112056_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260602_112056_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;configurations;toma con tabla personalizada de configuraciones;CONFIG 02 - B1F_AVG1_ADC16384;6;0.120340;23343;20772;30.73;2269;31;31;1;100;411;16384;50;0;confirmada;2026-06-02T11:22:45.394
BLOQUE_12CFG_SIN_CROTAL_20260602_112056_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260602_112056_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;configurations;toma con tabla personalizada de configuraciones;CONFIG 02 - B1F_AVG1_ADC16384;7;0.150541;23346;20775;30.57;2263;31;31;1;100;411;16384;50;0;confirmada;2026-06-02T11:22:45.394
BLOQUE_12CFG_SIN_CROTAL_20260602_112056_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260602_112056_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;configurations;toma con tabla personalizada de configuraciones;CONFIG 02 - B1F_AVG1_ADC16384;8;0.170404;23347;20780;31.13;2284;31;31;1;100;411;16384;50;0;confirmada;2026-06-02T11:22:45.394
BLOQUE_12CFG_SIN_CROTAL_20260602_112056_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260602_112056_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;configurations;toma con tabla personalizada de configuraciones;CONFIG 02 - B1F_AVG1_ADC16384;9;0.200604;23344;20780;31.64;2303;31;31;1;100;411;16384;50;0;confirmada;2026-06-02T11:22:45.394
BLOQUE_12CFG_SIN_CROTAL_20260602_112056_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260602_112056_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;configurations;toma con tabla personalizada de configuraciones;CONFIG 02 - B1F_AVG1_ADC16384;10;0.220540;23352;20785;31.10;2283;31;31;1;100;411;16384;50;0;confirmada;2026-06-02T11:22:45.394
