session_id;id;base_name;modo;condiciones_medida;config_label;sample_index;tiempo_s;red_raw;ir_raw;temp_c;temp_raw;cfg_red;cfg_ir;cfg_avg;cfg_rate;cfg_width;cfg_adc;cfg_skip;cfg_debug;cfg_confirmacion;system_time
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;1;0.000000;2867;1059;24.89;2043;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;2;0.080439;2865;1064;23.98;2007;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;3;0.110414;12217;4596;24.11;2012;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;4;0.130189;12211;4610;24.51;2028;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;5;0.160440;12212;4621;24.61;2032;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;6;0.180178;12200;4612;25.37;2062;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;7;0.210554;12206;4614;24.51;2028;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;8;0.230037;12203;4604;24.73;2037;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;9;0.260712;12206;4617;24.68;2035;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;10;0.280672;12203;4615;24.63;2033;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;11;0.310955;12205;4615;23.80;2000;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;12;0.330978;12204;4614;24.51;2028;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;13;0.360953;12206;4613;24.71;2036;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;14;0.381519;12217;4611;24.58;2031;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;15;0.411068;12210;4616;24.48;2027;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;16;0.430781;12213;4611;24.94;2045;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;17;0.461191;12216;4619;24.79;2039;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;18;0.481731;12213;4603;24.96;2046;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;19;0.511419;12221;4618;25.34;2061;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;20;0.531316;12220;4614;24.26;2018;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;21;0.561560;12217;4619;24.66;2034;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;22;0.581929;12223;4602;25.62;2072;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;23;0.611763;12228;4624;24.23;2017;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;24;0.631308;12215;4615;24.43;2025;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;25;0.661827;12226;4621;24.51;2028;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;26;0.681827;12233;4624;24.51;2028;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;27;0.711909;12230;4630;24.00;2008;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260601_141833_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;28;0.731455;12224;4610;24.58;2031;63;63;1;100;411;8192;50;0;confirmada;2026-06-01T14:20:33.428
