id;modo;condiciones_medida;config_label;tiempo_s;red_raw;ir_raw;temp_c;temp_raw;cfg_red;cfg_ir;cfg_avg;cfg_rate;cfg_width;cfg_adc;cfg_skip;cfg_debug;cfg_confirmacion;system_time
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;0.000000;99774;90417;29.86;2236;63;63;1;100;411;8192;50;0;confirmada;2026-05-29T13:17:42.909
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;0.020393;99709;90261;30.30;2253;63;63;1;100;411;8192;50;0;confirmada;2026-05-29T13:17:42.909
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;0.050028;99567;90053;29.51;2223;63;63;1;100;411;8192;50;0;confirmada;2026-05-29T13:17:42.957
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;0.069542;99497;89942;30.57;2263;63;63;1;100;411;8192;50;0;confirmada;2026-05-29T13:17:43.005
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;0.100187;99369;89659;30.60;2264;63;63;1;100;411;8192;50;0;confirmada;2026-05-29T13:17:43.005
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;0.120626;99307;89522;30.28;2252;63;63;1;100;411;8192;50;0;confirmada;2026-05-29T13:17:43.053
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;0.150310;99247;89393;29.57;2225;63;63;1;100;411;8192;50;0;confirmada;2026-05-29T13:17:43.053
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;0.170770;99225;89295;29.88;2237;63;63;1;100;411;8192;50;0;confirmada;2026-05-29T13:17:43.101
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;0.200370;99148;89134;30.23;2250;63;63;1;100;411;8192;50;0;confirmada;2026-05-29T13:17:43.101
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;0.220228;99102;89032;30.12;2246;63;63;1;100;411;8192;50;0;confirmada;2026-05-29T13:17:43.148
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;0.250666;99111;89033;30.15;2247;63;63;1;100;411;8192;50;0;confirmada;2026-05-29T13:17:43.148
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;0.270257;99150;89052;30.78;2271;63;63;1;100;411;8192;50;0;confirmada;2026-05-29T13:17:43.196
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;0.300706;99169;88987;30.04;2243;63;63;1;100;411;8192;50;0;confirmada;2026-05-29T13:17:43.196
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;0.321078;99168;88934;29.54;2224;63;63;1;100;411;8192;50;0;confirmada;2026-05-29T13:17:43.244
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;0.350845;99182;88910;30.44;2258;63;63;1;100;411;8192;50;0;confirmada;2026-05-29T13:17:43.244
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;0.370290;99210;88868;31.74;2307;63;63;1;100;411;8192;50;0;confirmada;2026-05-29T13:17:43.292
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;0.401142;99220;88843;30.36;2255;63;63;1;100;411;8192;50;0;confirmada;2026-05-29T13:17:43.292
