id;modo;condiciones_medida;config_label;tiempo_s;red_raw;ir_raw;temp_c;temp_raw;cfg_red;cfg_ir;cfg_avg;cfg_rate;cfg_width;cfg_adc;cfg_skip;cfg_debug;cfg_confirmacion;system_time
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;0.000000;52616;50143;7.88;1357;31;31;1;100;411;8192;50;0;confirmada;2026-06-01T12:07:55.209
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;0.020102;52604;50150;8.43;1379;31;31;1;100;411;8192;50;0;confirmada;2026-06-01T12:07:55.256
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;0.050005;52609;50149;8.33;1375;31;31;1;100;411;8192;50;0;confirmada;2026-06-01T12:07:55.256
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;0.070308;52624;50147;9.62;1426;31;31;1;100;411;8192;50;0;confirmada;2026-06-01T12:07:55.304
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;0.099886;52617;50146;10.24;1451;31;31;1;100;411;8192;50;0;confirmada;2026-06-01T12:07:55.304
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;0.119832;52612;50157;11.39;1497;31;31;1;100;411;8192;50;0;confirmada;2026-06-01T12:07:55.399
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;0.149857;52608;50154;9.64;1427;31;31;1;100;411;8192;50;0;confirmada;2026-06-01T12:07:55.399
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;0.169679;52618;50172;10.12;1446;31;31;1;100;411;8192;50;0;confirmada;2026-06-01T12:07:55.399
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;0.199857;52618;50174;10.81;1474;31;31;1;100;411;8192;50;0;confirmada;2026-06-01T12:07:55.399
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;0.219771;52612;50153;10.99;1481;31;31;1;100;411;8192;50;0;confirmada;2026-06-01T12:07:55.446
