id;modo;condiciones_medida;config_label;tiempo_s;red_raw;ir_raw;temp_c;temp_raw;cfg_red;cfg_ir;cfg_avg;cfg_rate;cfg_width;cfg_adc;cfg_skip;cfg_debug;cfg_confirmacion;system_time
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 16-B75_AVG4_ADC16384;444.398684;44385;84647;36.76;2488;95;95;4;100;411;16384;50;0;pendiente;2026-06-01T13:37:33.349
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 16-B75_AVG4_ADC16384;444.479071;44385;84608;36.73;2487;95;95;4;100;411;16384;50;0;pendiente;2026-06-01T13:37:33.444
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 16-B75_AVG4_ADC16384;444.598847;21955;42258;36.27;2471;95;95;4;100;411;16384;50;0;confirmada;2026-06-01T13:37:33.546
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 16-B75_AVG4_ADC16384;444.679795;21959;42239;36.76;2488;95;95;4;100;411;16384;50;0;confirmada;2026-06-01T13:37:33.642
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 16-B75_AVG4_ADC16384;444.799614;21957;42218;37.83;2525;95;95;4;100;411;16384;50;0;confirmada;2026-06-01T13:37:33.770
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 16-B75_AVG4_ADC16384;444.879926;21960;42208;36.39;2475;95;95;4;100;411;16384;50;0;confirmada;2026-06-01T13:37:33.865
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 16-B75_AVG4_ADC16384;445.000247;21963;42187;36.27;2471;95;95;4;100;411;16384;50;0;confirmada;2026-06-01T13:37:33.962
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 16-B75_AVG4_ADC16384;445.081020;21966;42175;36.24;2470;95;95;4;100;411;16384;50;0;confirmada;2026-06-01T13:37:34.058
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 16-B75_AVG4_ADC16384;445.200734;21964;42154;36.76;2488;95;95;4;100;411;16384;50;0;confirmada;2026-06-01T13:37:34.153
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 16-B75_AVG4_ADC16384;445.280833;21965;42147;36.56;2481;95;95;4;100;411;16384;50;0;confirmada;2026-06-01T13:37:34.249
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 16-B75_AVG4_ADC16384;445.401433;21959;42128;36.90;2493;95;95;4;100;411;16384;50;0;confirmada;2026-06-01T13:37:34.347
