session_id;id;base_name;modo;condiciones_medida;config_label;sample_index;tiempo_s;red_raw;ir_raw;temp_c;temp_raw;cfg_red;cfg_ir;cfg_avg;cfg_rate;cfg_width;cfg_adc;cfg_skip;cfg_debug;cfg_confirmacion;system_time
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG013_CONFIG_13-B5F_AVG1_ADC8192;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG013_CONFIG_13-B5F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 13-B5F_AVG1_ADC8192;1;0.000000;25233;58655;30.23;2250;95;95;1;100;411;8192;50;0;confirmada;2026-06-02T13:16:08.750
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG013_CONFIG_13-B5F_AVG1_ADC8192;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG013_CONFIG_13-B5F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 13-B5F_AVG1_ADC8192;2;0.079780;25229;58643;30.57;2263;95;95;1;100;411;8192;50;0;confirmada;2026-06-02T13:16:08.750
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG013_CONFIG_13-B5F_AVG1_ADC8192;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG013_CONFIG_13-B5F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 13-B5F_AVG1_ADC8192;3;43.312402;37467;89369;30.89;2275;95;95;1;100;411;8192;50;0;confirmada;2026-06-02T13:16:08.750
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG013_CONFIG_13-B5F_AVG1_ADC8192;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG013_CONFIG_13-B5F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 13-B5F_AVG1_ADC8192;4;43.332128;37449;89331;30.23;2250;95;95;1;100;411;8192;50;0;confirmada;2026-06-02T13:16:08.750
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG013_CONFIG_13-B5F_AVG1_ADC8192;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG013_CONFIG_13-B5F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 13-B5F_AVG1_ADC8192;5;43.362468;37468;89337;30.46;2259;95;95;1;100;411;8192;50;0;confirmada;2026-06-02T13:16:08.750
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG013_CONFIG_13-B5F_AVG1_ADC8192;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG013_CONFIG_13-B5F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 13-B5F_AVG1_ADC8192;6;43.382724;37480;89365;30.41;2257;95;95;1;100;411;8192;50;0;confirmada;2026-06-02T13:16:08.750
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG013_CONFIG_13-B5F_AVG1_ADC8192;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG013_CONFIG_13-B5F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 13-B5F_AVG1_ADC8192;7;43.412647;37469;89373;29.94;2239;95;95;1;100;411;8192;50;0;confirmada;2026-06-02T13:16:08.750
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG013_CONFIG_13-B5F_AVG1_ADC8192;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG013_CONFIG_13-B5F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 13-B5F_AVG1_ADC8192;8;43.432992;37465;89374;29.91;2238;95;95;1;100;411;8192;50;0;confirmada;2026-06-02T13:16:08.750
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG013_CONFIG_13-B5F_AVG1_ADC8192;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG013_CONFIG_13-B5F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 13-B5F_AVG1_ADC8192;9;43.462788;37447;89352;30.04;2243;95;95;1;100;411;8192;50;0;confirmada;2026-06-02T13:16:08.750
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG013_CONFIG_13-B5F_AVG1_ADC8192;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG013_CONFIG_13-B5F_AVG1_ADC8192;configurations;toma con tabla personalizada de configuraciones;CONFIG 13-B5F_AVG1_ADC8192;10;43.482334;37466;89349;29.94;2239;95;95;1;100;411;8192;50;0;confirmada;2026-06-02T13:16:08.750
