session_id;id;base_name;modo;condiciones_medida;config_label;sample_index;tiempo_s;red_raw;ir_raw;temp_c;temp_raw;cfg_red;cfg_ir;cfg_avg;cfg_rate;cfg_width;cfg_adc;cfg_skip;cfg_debug;cfg_confirmacion;system_time
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;configurations;toma con tabla personalizada de configuraciones;CONFIG 02 - B1F_AVG1_ADC16384;1;0.000000;6276;13471;31.88;2312;31;31;1;100;411;16384;50;0;confirmada;2026-06-02T13:16:07.436
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;configurations;toma con tabla personalizada de configuraciones;CONFIG 02 - B1F_AVG1_ADC16384;2;0.020063;6278;13474;31.74;2307;31;31;1;100;411;16384;50;0;confirmada;2026-06-02T13:16:07.436
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;configurations;toma con tabla personalizada de configuraciones;CONFIG 02 - B1F_AVG1_ADC16384;3;0.050210;6269;13479;31.72;2306;31;31;1;100;411;16384;50;0;confirmada;2026-06-02T13:16:07.436
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;configurations;toma con tabla personalizada de configuraciones;CONFIG 02 - B1F_AVG1_ADC16384;4;0.069586;6277;13465;32.20;2324;31;31;1;100;411;16384;50;0;confirmada;2026-06-02T13:16:07.436
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;configurations;toma con tabla personalizada de configuraciones;CONFIG 02 - B1F_AVG1_ADC16384;5;0.100154;6269;13478;30.84;2273;31;31;1;100;411;16384;50;0;confirmada;2026-06-02T13:16:07.436
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;configurations;toma con tabla personalizada de configuraciones;CONFIG 02 - B1F_AVG1_ADC16384;6;0.119978;6275;13474;31.56;2300;31;31;1;100;411;16384;50;0;confirmada;2026-06-02T13:16:07.436
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;configurations;toma con tabla personalizada de configuraciones;CONFIG 02 - B1F_AVG1_ADC16384;7;0.150393;6275;13476;31.99;2316;31;31;1;100;411;16384;50;0;confirmada;2026-06-02T13:16:07.436
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;configurations;toma con tabla personalizada de configuraciones;CONFIG 02 - B1F_AVG1_ADC16384;8;0.170726;6275;13477;31.53;2299;31;31;1;100;411;16384;50;0;confirmada;2026-06-02T13:16:07.436
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;configurations;toma con tabla personalizada de configuraciones;CONFIG 02 - B1F_AVG1_ADC16384;9;0.200505;6277;13475;32.04;2318;31;31;1;100;411;16384;50;0;confirmada;2026-06-02T13:16:07.436
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;configurations;toma con tabla personalizada de configuraciones;CONFIG 02 - B1F_AVG1_ADC16384;10;0.220220;6267;13483;32.07;2319;31;31;1;100;411;16384;50;0;confirmada;2026-06-02T13:16:07.436
