id;modo;condiciones_medida;config_label;tiempo_s;red_raw;ir_raw;temp_c;temp_raw;cfg_red;cfg_ir;cfg_avg;cfg_rate;cfg_width;cfg_adc;cfg_skip;cfg_debug;cfg_confirmacion;system_time
SIN_CROTAL;normal;;manual;0.000000;23811;23386;24.94;2045;31;31;1;100;411;16384;10;0;confirmada;2026-05-29T15:27:05.420
SIN_CROTAL;normal;;manual;0.020166;23813;23391;25.01;2048;31;31;1;100;411;16384;10;0;confirmada;2026-05-29T15:27:05.483
SIN_CROTAL;normal;;manual;0.050117;23810;23393;25.37;2062;31;31;1;100;411;16384;10;0;confirmada;2026-05-29T15:27:05.483
SIN_CROTAL;normal;;manual;0.070263;23812;23388;24.48;2027;31;31;1;100;411;16384;10;0;confirmada;2026-05-29T15:27:05.483
SIN_CROTAL;normal;;manual;0.100288;23813;23385;25.80;2079;31;31;1;100;411;16384;10;0;confirmada;2026-05-29T15:27:05.547
SIN_CROTAL;normal;;manual;0.120402;23813;23388;25.27;2058;31;31;1;100;411;16384;10;0;confirmada;2026-05-29T15:27:05.547
SIN_CROTAL;normal;;manual;0.150401;23813;23387;24.58;2031;31;31;1;100;411;16384;10;0;confirmada;2026-05-29T15:27:05.611
SIN_CROTAL;normal;;manual;0.170517;23810;23384;25.70;2075;31;31;1;100;411;16384;10;0;confirmada;2026-05-29T15:27:05.611
SIN_CROTAL;normal;;manual;0.200516;23812;23385;25.42;2064;31;31;1;100;411;16384;10;0;confirmada;2026-05-29T15:27:05.611
SIN_CROTAL;normal;;manual;0.220651;23810;23386;25.04;2049;31;31;1;100;411;16384;10;0;confirmada;2026-05-29T15:27:05.674
SIN_CROTAL;normal;;manual;0.250570;23816;23395;25.32;2060;31;31;1;100;411;16384;10;0;confirmada;2026-05-29T15:27:05.674
SIN_CROTAL;normal;;manual;0.271160;23814;23398;24.99;2047;31;31;1;100;411;16384;10;0;confirmada;2026-05-29T15:27:05.723
SIN_CROTAL;normal;;manual;0.300854;23818;23403;25.09;2051;31;31;1;100;411;16384;10;0;confirmada;2026-05-29T15:27:05.723
