id;modo;condiciones_medida;config_label;tiempo_s;red_raw;ir_raw;temp_c;temp_raw;cfg_red;cfg_ir;cfg_avg;cfg_rate;cfg_width;cfg_adc;cfg_skip;cfg_debug;cfg_confirmacion;system_time
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;264.362786;65775;116691;36.44;2477;127;127;1;100;411;16384;50;0;pendiente;2026-06-01T13:34:33.316
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;264.382938;65772;116694;35.73;2452;127;127;1;100;411;16384;50;0;pendiente;2026-06-01T13:34:33.364
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;264.412771;32872;57923;36.13;2466;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:33.365
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;264.432936;32865;57949;35.59;2447;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:33.411
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;264.462994;32864;57983;36.39;2475;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:33.411
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;264.483196;32875;57981;36.19;2468;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:33.459
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;264.513019;32875;58017;36.59;2482;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:33.459
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;264.533183;32874;58053;35.62;2448;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:33.511
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;264.563134;32878;58092;35.62;2448;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:33.511
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;264.583142;32876;58095;36.44;2477;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:33.553
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;264.613478;32866;58109;35.90;2458;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:33.553
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;264.633952;32867;58129;36.53;2480;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:33.602
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;264.663600;32875;58171;36.36;2474;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:33.602
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;264.683737;32868;58185;35.82;2455;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:33.649
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;264.713725;32880;58227;36.27;2471;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:33.697
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;264.733876;32876;58250;35.79;2454;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:33.697
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;264.763911;32887;58286;36.16;2467;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:33.745
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;264.783944;32885;58310;36.10;2465;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:33.745
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;264.813947;32890;58363;36.36;2474;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:33.793
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;264.834080;32906;58399;35.51;2444;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:33.793
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;264.864172;32913;58427;36.02;2462;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:33.841
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;264.884299;32914;58434;35.48;2443;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:33.841
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;264.914340;32912;58470;35.31;2437;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:33.889
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;264.934056;32907;58482;36.24;2470;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:33.889
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;264.964451;32909;58510;35.93;2459;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:33.936
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;264.984455;32908;58512;35.06;2428;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:33.936
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;265.014710;32905;58553;36.82;2490;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:33.984
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;265.035160;32908;58558;36.10;2465;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:33.984
SIN_CROTAL;scheduled;toma con tabla personalizada de configuraciones;CONFIG 10 - B7F_AVG1_ADC16384;265.064772;32906;58591;36.76;2488;127;127;1;100;411;16384;50;0;confirmada;2026-06-01T13:34:34.032
