session_id;id;base_name;modo;condiciones_medida;config_label;sample_index;tiempo_s;red_raw;ir_raw;temp_c;temp_raw;cfg_red;cfg_ir;cfg_avg;cfg_rate;cfg_width;cfg_adc;cfg_skip;cfg_debug;cfg_confirmacion;system_time
BLOQUE_16CFG_SIN_CROTAL_20260602_130010;SIN_CROTAL;BLOQUE_16CFG_SIN_CROTAL_20260602_130010;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;1;0.000000;5546;1935;24.13;2013;31;31;1;100;411;8192;50;0;confirmada;2026-06-02T13:00:11.602
BLOQUE_16CFG_SIN_CROTAL_20260602_130010;SIN_CROTAL;BLOQUE_16CFG_SIN_CROTAL_20260602_130010;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;2;0.020211;5551;1936;24.71;2036;31;31;1;100;411;8192;50;0;confirmada;2026-06-02T13:00:11.602
BLOQUE_16CFG_SIN_CROTAL_20260602_130010;SIN_CROTAL;BLOQUE_16CFG_SIN_CROTAL_20260602_130010;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;3;0.049978;5548;1937;25.22;2056;31;31;1;100;411;8192;50;0;confirmada;2026-06-02T13:00:11.658
BLOQUE_16CFG_SIN_CROTAL_20260602_130010;SIN_CROTAL;BLOQUE_16CFG_SIN_CROTAL_20260602_130010;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;4;0.070296;5558;1926;24.89;2043;31;31;1;100;411;8192;50;0;confirmada;2026-06-02T13:00:11.658
BLOQUE_16CFG_SIN_CROTAL_20260602_130010;SIN_CROTAL;BLOQUE_16CFG_SIN_CROTAL_20260602_130010;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;5;0.100281;5553;1935;24.89;2043;31;31;1;100;411;8192;50;0;confirmada;2026-06-02T13:00:11.706
BLOQUE_16CFG_SIN_CROTAL_20260602_130010;SIN_CROTAL;BLOQUE_16CFG_SIN_CROTAL_20260602_130010;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;6;0.119978;5552;1937;24.66;2034;31;31;1;100;411;8192;50;0;confirmada;2026-06-02T13:00:11.706
BLOQUE_16CFG_SIN_CROTAL_20260602_130010;SIN_CROTAL;BLOQUE_16CFG_SIN_CROTAL_20260602_130010;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;7;0.150295;5547;1935;25.01;2048;31;31;1;100;411;8192;50;0;confirmada;2026-06-02T13:00:11.738
BLOQUE_16CFG_SIN_CROTAL_20260602_130010;SIN_CROTAL;BLOQUE_16CFG_SIN_CROTAL_20260602_130010;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;8;0.170354;5551;1937;24.61;2032;31;31;1;100;411;8192;50;0;confirmada;2026-06-02T13:00:11.786
BLOQUE_16CFG_SIN_CROTAL_20260602_130010;SIN_CROTAL;BLOQUE_16CFG_SIN_CROTAL_20260602_130010;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;9;0.200406;5559;1941;24.16;2014;31;31;1;100;411;8192;50;0;confirmada;2026-06-02T13:00:11.786
BLOQUE_16CFG_SIN_CROTAL_20260602_130010;SIN_CROTAL;BLOQUE_16CFG_SIN_CROTAL_20260602_130010;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;10;0.220404;5555;1941;25.01;2048;31;31;1;100;411;8192;50;0;confirmada;2026-06-02T13:00:11.834
BLOQUE_16CFG_SIN_CROTAL_20260602_130010;SIN_CROTAL;BLOQUE_16CFG_SIN_CROTAL_20260602_130010;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;11;0.250666;5549;1922;25.57;2070;31;31;1;100;411;8192;50;0;confirmada;2026-06-02T13:00:11.834
BLOQUE_16CFG_SIN_CROTAL_20260602_130010;SIN_CROTAL;BLOQUE_16CFG_SIN_CROTAL_20260602_130010;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;12;0.270838;5563;1927;24.38;2023;31;31;1;100;411;8192;50;0;confirmada;2026-06-02T13:00:11.882
BLOQUE_16CFG_SIN_CROTAL_20260602_130010;SIN_CROTAL;BLOQUE_16CFG_SIN_CROTAL_20260602_130010;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;13;0.300667;5545;1943;24.91;2044;31;31;1;100;411;8192;50;0;confirmada;2026-06-02T13:00:11.882
BLOQUE_16CFG_SIN_CROTAL_20260602_130010;SIN_CROTAL;BLOQUE_16CFG_SIN_CROTAL_20260602_130010;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;14;0.320815;5543;1927;24.94;2045;31;31;1;100;411;8192;50;0;confirmada;2026-06-02T13:00:11.930
BLOQUE_16CFG_SIN_CROTAL_20260602_130010;SIN_CROTAL;BLOQUE_16CFG_SIN_CROTAL_20260602_130010;scheduled;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;15;0.350864;5556;1933;24.94;2045;31;31;1;100;411;8192;50;0;confirmada;2026-06-02T13:00:11.979
