id;modo;condiciones_medida;config_label;tiempo_s;red_raw;ir_raw;temp_c;temp_raw;red_proc_norm;ir_proc_norm;artifact_red;artifact_ir;peak_ir;bpm_rolling_5s;spo2_rolling_5s;ratio_r_rolling_5s;quality_rolling_5s
SIN_CROTAL;normal;;manual;0.000000;24752;24056;26.87;2121;0.06558;-0.07492;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.020372;24751;24036;27.44;2143;-0.04041;-0.17663;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.050069;24723;24023;27.46;2144;-0.19721;-0.36726;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.070618;24709;23994;27.64;2151;-0.45323;-0.55812;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.100199;24681;23974;27.69;2153;-0.66082;-0.73338;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.120298;24666;23966;27.64;2151;-0.85364;-0.84404;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.150368;24656;23958;27.49;2145;-0.93883;-0.88057;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.170285;24657;23962;28.13;2170;-0.93487;-0.87668;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.200637;24666;23967;27.41;2142;-0.87445;-0.79566;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.220350;24671;23984;27.80;2157;-0.76218;-0.67472;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.250604;24686;24001;27.59;2149;-0.63883;-0.56598;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.270645;24698;24002;27.51;2146;-0.52238;-0.47529;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.300883;24701;24013;27.46;2144;-0.42719;-0.41436;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.320720;24710;24020;27.49;2145;-0.34210;-0.35246;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.351007;24719;24021;27.69;2153;-0.28621;-0.34513;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.370624;24714;24014;27.38;2141;-0.28526;-0.34672;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.401077;24708;24018;26.77;2117;-0.33196;-0.36964;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.421097;24704;24012;26.79;2118;-0.35250;-0.37433;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.451151;24706;24011;27.08;2129;-0.35804;-0.36330;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.471257;24704;24020;27.41;2142;-0.33723;-0.34317;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.501236;24707;24017;27.80;2157;-0.33451;-0.31658;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.521384;24704;24018;26.77;2117;-0.37576;-0.33002;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.551440;24690;24014;27.44;2143;-0.38403;-0.31835;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.571419;24702;24019;27.20;2134;-0.35145;-0.28496;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.601751;24710;24027;27.38;2141;-0.24796;-0.22306;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.621403;24715;24032;27.26;2136;-0.15059;-0.16073;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.651756;24725;24037;27.72;2154;-0.09280;-0.12221;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.671891;24722;24037;27.51;2146;-0.03464;-0.06842;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.701907;24727;24047;27.20;2134;0.01224;-0.00512;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.722020;24734;24055;26.67;2113;0.09593;0.06415;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.752127;24741;24057;27.54;2147;0.18344;0.13652;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.771765;24747;24068;27.41;2142;0.25300;0.18136;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.802270;24749;24067;26.69;2114;0.29698;0.23552;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.822565;24749;24072;27.90;2161;0.32642;0.28047;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.852297;24751;24080;28.24;2174;0.35559;0.34675;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.872297;24753;24086;27.77;2156;0.39185;0.38834;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.902388;24755;24083;27.62;2150;0.42429;0.39019;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.922837;24756;24078;27.46;2144;0.46063;0.39506;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.952513;24759;24085;27.54;2147;0.47158;0.39367;0;0;0;;;;
