id;modo;condiciones_medida;config_label;tiempo_s;red_raw;ir_raw;temp_c;temp_raw;red_proc_norm;ir_proc_norm;artifact_red;artifact_ir;peak_ir;bpm_rolling_5s;spo2_rolling_5s;ratio_r_rolling_5s;quality_rolling_5s
SIN_CROTAL;normal;;manual;0.000000;2777;855;6.66;1309;-2.68841;-0.68978;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.019332;2781;852;8.71;1390;-2.62344;-0.87512;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.049990;2778;854;9.34;1415;-2.28906;-0.61908;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.070031;2780;857;9.26;1412;-3.03616;-0.97830;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.099952;2777;850;10.19;1449;-2.71134;-1.03562;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.119826;2781;854;11.11;1486;-1.92985;-1.70438;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.149992;2786;853;11.68;1509;-0.99358;-0.67449;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.169881;2784;857;11.93;1519;-0.83308;-0.11273;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.199935;2783;858;11.63;1507;-1.60120;0.13757;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.219424;2782;855;12.55;1544;-2.37696;0.23693;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.249863;2780;858;12.77;1553;-2.84700;-0.27324;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.269802;2781;855;11.73;1511;-2.56039;0.14331;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.299756;2785;858;11.16;1488;-2.27187;-0.21782;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.319396;2783;856;9.09;1405;-1.05282;-0.12229;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.349624;2790;856;9.92;1438;-1.06046;0.43183;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.369478;2786;862;10.94;1479;0.00000;0.35922;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.399590;2791;856;11.21;1490;-1.11205;0.61335;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.419532;2784;858;11.58;1505;-1.60693;-0.37259;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.449635;2784;856;10.94;1479;-1.78463;-0.72608;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.469776;2791;854;11.16;1488;-1.48655;-0.33056;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.499625;2787;861;11.68;1509;-1.19612;-0.56367;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.518839;2787;855;12.13;1527;-1.52286;-0.65156;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.549480;2790;854;10.84;1475;-0.92671;-1.81520;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.569171;2792;854;10.32;1454;-0.79869;-1.27255;0;0;0;;;;
