id;modo;condiciones_medida;config_label;tiempo_s;red_raw;ir_raw;temp_c;temp_raw;red_proc_norm;ir_proc_norm;artifact_red;artifact_ir;peak_ir;bpm_rolling_5s;spo2_rolling_5s;ratio_r_rolling_5s;quality_rolling_5s
SIN_CROTAL;normal;;manual;0.000000;23811;23386;24.94;2045;0.07982;0.20372;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.020166;23813;23391;25.01;2048;0.05614;0.40917;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.050117;23810;23393;25.37;2062;0.10045;0.48350;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.070263;23812;23388;24.48;2027;0.11954;0.33380;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.100288;23813;23385;25.80;2079;0.23030;0.21026;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.120402;23813;23388;25.27;2058;0.27537;0.19168;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.150401;23813;23387;24.58;2031;0.19402;0.17344;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.170517;23810;23384;25.70;2075;0.17569;0.10014;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.200516;23812;23385;25.42;2064;0.09816;0.08431;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.220651;23810;23386;25.04;2049;0.30211;0.41089;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.250570;23816;23395;25.32;2060;0.38804;0.80216;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.271160;23814;23398;24.99;2047;0.66914;1.31388;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.300854;23818;23403;25.09;2051;1.01937;1.46254;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.320879;23826;23399;25.39;2063;1.49603;1.44155;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.350852;23828;23396;24.89;2043;1.65949;1.03170;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.371243;23822;23387;25.14;2053;1.60373;0.95668;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.401054;23823;23395;24.71;2036;1.45554;0.82350;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.421147;23822;23390;24.91;2044;1.37343;0.91125;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.451053;23818;23389;25.37;2062;1.16909;0.60635;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.471090;23815;23383;25.19;2055;0.78220;0.44289;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.501251;23808;23383;25.04;2049;0.27499;-0.02547;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.521032;23800;23371;25.42;2064;-0.19975;-0.32486;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.551354;23798;23371;24.56;2030;-0.46252;-0.59603;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.571989;23798;23372;25.11;2052;-0.54425;-0.56093;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.601508;23796;23371;24.96;2046;-0.40676;-0.24433;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.621675;23801;23381;25.32;2060;0.22725;0.29629;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.651650;23817;23390;25.39;2063;1.01441;0.83313;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.671857;23820;23389;25.34;2061;1.39443;1.00417;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.701765;23812;23386;25.27;2058;1.21683;0.69789;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.722080;23810;23378;25.37;2062;0.85744;0.64318;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.751914;23807;23386;25.01;2048;0.53165;0.64593;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.771885;23800;23385;24.36;2022;0.45335;0.73540;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.802076;23806;23380;24.63;2033;0.55800;0.68688;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.821775;23809;23383;25.42;2064;0.97354;0.69548;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.852357;23812;23384;24.48;2027;1.14694;0.59259;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.872511;23810;23375;25.09;2051;1.17100;0.46526;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.902342;23808;23377;24.73;2037;0.94872;0.31350;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.921876;23803;23377;25.29;2059;0.85056;0.44289;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.952535;23805;23378;25.19;2055;0.75050;0.68172;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.972702;23803;23384;25.19;2055;1.11753;0.78014;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.002620;23813;23379;25.22;2056;1.20728;0.76809;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.022506;23806;23376;25.09;2051;1.08659;0.31212;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.052685;23797;23366;25.19;2055;0.58779;-0.11150;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.072285;23795;23362;24.41;2024;0.17951;0.01858;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.102860;23791;23379;25.01;2048;0.32502;0.20269;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.123466;23800;23371;25.82;2080;0.69206;0.77257;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.153048;23805;23381;24.73;2037;0.97011;0.78977;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.172642;23798;23378;24.73;2037;0.94070;0.78427;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.203230;23797;23369;24.36;2022;0.79365;0.69858;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.222876;23798;23376;24.71;2036;0.61796;0.11184;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.253228;23790;23355;24.58;2031;0.23107;-0.55542;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.273902;23782;23343;25.34;2061;-0.47016;-1.22165;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.303353;23773;23350;24.96;2046;-0.98424;-1.10568;0;0;1;;;;
SIN_CROTAL;normal;;manual;1.323314;23771;23357;25.27;2058;-1.12746;-0.85413;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.353644;23775;23350;25.16;2054;-0.73980;-0.91022;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.373880;23783;23346;25.44;2065;-0.44342;-0.88647;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.403806;23778;23356;25.16;2054;-0.39683;-0.63939;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.423857;23774;23357;25.11;2052;-0.65960;-0.42293;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.453900;23772;23352;25.24;2057;-0.70772;-0.17895;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.473914;23774;23363;25.11;2052;-0.88112;-0.30318;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.504046;23766;23351;25.16;2054;-1.09118;-0.40160;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.523617;23763;23347;25.39;2063;-1.15611;-0.50587;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.554224;23770;23358;25.44;2065;-0.73369;-0.49864;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.574356;23778;23350;24.31;2020;-0.31662;-0.43980;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.604245;23775;23348;25.42;2064;-0.48505;-0.63320;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.624201;23763;23350;25.01;2048;-0.55800;-0.68654;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.654529;23774;23347;24.94;2045;-0.37544;-0.33965;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.674614;23779;23359;25.39;2063;0.09510;-0.01377;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.704506;23776;23360;25.32;2060;0.23030;0.31522;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.724517;23776;23357;25.06;2050;-0.00764;0.30249;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.754690;23769;23357;24.99;2047;-0.15888;0.20992;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.774220;23769;23355;25.09;2051;-0.09854;0.00551;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.804937;23776;23348;25.37;2062;0.17798;-0.05816;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.824936;23776;23353;24.99;2047;0.11763;-0.12802;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.855013;23765;23351;25.32;2060;-0.24749;-0.08293;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.875049;23762;23348;24.89;2043;-0.60689;-0.31522;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.905079;23762;23343;24.86;2042;-0.62599;-0.54544;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.925050;23762;23341;25.27;2058;-0.58435;-0.69720;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.955160;23761;23341;24.61;2032;-0.35940;-0.48625;0;0;1;;;;
SIN_CROTAL;normal;;manual;1.975227;23767;23349;25.54;2069;-0.54081;-0.36271;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.005467;23754;23344;25.09;2051;-0.56640;-0.40745;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.025642;23758;23338;24.53;2029;-0.93420;-0.39712;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.055450;23753;23348;24.73;2037;-0.34183;-0.52480;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.075769;23771;23338;25.01;2048;-0.06149;-0.12802;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.105689;23765;23351;25.29;2059;0.24367;-0.12389;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.125765;23761;23347;24.38;2023;-0.00955;0.12802;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.155732;23761;23346;25.09;2051;-0.22916;-0.25259;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.176015;23756;23336;24.68;2035;-0.41134;-0.65488;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.205927;23753;23331;25.06;2050;-0.87004;-0.96906;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.225650;23744;23333;24.68;2035;-1.07972;-1.00657;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.256014;23747;23333;24.89;2043;-1.25885;-0.91228;0;0;1;;;;
SIN_CROTAL;normal;;manual;2.276332;23745;23333;25.16;2054;-0.73254;-0.60154;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.306141;23759;23343;24.89;2043;-0.55609;-0.24089;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.325716;23751;23345;25.39;2063;-0.17378;0.20269;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.356311;23756;23348;24.48;2027;-0.10083;0.25672;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.376641;23760;23344;24.86;2042;-0.05576;0.14350;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.406566;23751;23340;25.09;2051;0.08593;0.03200;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.426681;23759;23343;25.06;2050;-0.05118;0.11769;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.456571;23754;23346;25.01;2048;0.02368;0.23194;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.476502;23752;23343;24.89;2043;-0.05691;0.40056;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.506730;23755;23348;25.09;2051;0.01260;0.39747;0;0;0;;77.75;1.03884;0.0
SIN_CROTAL;normal;;manual;2.526729;23755;23345;24.94;2045;0.26353;0.38818;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.556909;23759;23342;24.86;2042;0.38728;0.06986;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.577149;23758;23336;25.29;2059;0.54693;0.11528;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.606930;23759;23346;24.94;2045;0.28034;0.24949;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.626920;23749;23346;25.47;2066;0.20013;0.49210;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.657200;23754;23344;25.19;2055;0.17913;0.20097;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.677480;23757;23335;25.22;2056;0.18867;0.16277;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.707202;23748;23344;24.23;2017;0.16767;0.07227;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.726895;23752;23340;25.32;2060;0.14628;0.34860;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.757503;23755;23344;24.26;2018;0.27270;-0.01583;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.777611;23751;23330;25.27;2058;0.33916;0.01204;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.807498;23753;23340;24.43;2025;0.28301;-0.01377;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.827685;23752;23342;24.99;2047;0.11114;0.43429;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.857641;23744;23345;25.06;2050;0.15621;0.15864;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.877981;23753;23329;25.16;2054;-0.13864;-0.05953;0;0;0;;;;
SIN_CROTAL;normal;;manual;2.907725;23741;23333;24.96;2046;-0.12527;-0.35961;0;0;0;;;;
