id;modo;condiciones_medida;config_label;tiempo_s;red_raw;ir_raw;temp_c;temp_raw;red_proc_norm;ir_proc_norm;artifact_red;artifact_ir;peak_ir;bpm_rolling_5s;spo2_rolling_5s;ratio_r_rolling_5s;quality_rolling_5s
SIN_CROTAL;normal;;manual;0.000000;23398;47221;24.68;2035;-0.38951;-0.13063;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.020224;23395;47228;25.22;2056;-0.53258;0.22326;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.050088;23395;47233;24.48;2027;-0.81756;0.46027;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.069744;23392;47229;24.96;2046;-0.57872;0.54857;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.100215;23400;47231;24.68;2035;-0.38426;0.48778;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.120324;23399;47231;25.04;2049;0.23359;0.68281;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.150201;23405;47236;24.81;2040;0.04380;0.72732;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.170420;23396;47233;25.16;2054;-0.00584;0.91259;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.200485;23398;47238;24.68;2035;0.04029;0.95022;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.220462;23406;47238;24.86;2042;0.12847;0.89739;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.250596;23398;47232;23.83;2001;0.30425;0.66617;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.270705;23402;47231;25.32;2060;0.05022;0.61008;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.300596;23401;47237;24.28;2019;0.45667;0.84673;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.320804;23407;47241;24.86;2042;0.20322;1.02512;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.350894;23397;47238;25.04;2049;0.37433;1.05950;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.371090;23405;47239;24.96;2046;0.35739;1.12572;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.400956;23407;47244;24.26;2018;0.80647;1.17095;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.421026;23407;47240;25.22;2056;0.58865;1.45718;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.451069;23401;47249;24.28;2019;0.74398;1.07868;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.471606;23411;47231;24.46;2026;0.47477;1.11450;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.501091;23402;47241;24.66;2034;0.53258;0.59633;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.520776;23403;47231;24.66;2034;0.20439;0.77798;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.551321;23405;47237;24.48;2027;0.43506;0.60863;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.571520;23408;47235;24.33;2021;0.66573;0.47222;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.601553;23409;47226;25.27;2058;0.47536;0.13642;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.620913;23402;47225;25.80;2079;0.33228;-0.40274;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.651644;23406;47216;25.57;2070;-0.42689;-0.59235;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.671634;23394;47219;24.91;2044;-0.29374;-0.93285;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.701775;23406;47213;24.73;2037;-0.62894;-0.88907;0;0;1;;;;
SIN_CROTAL;normal;;manual;0.721781;23400;47217;24.21;2016;-0.06307;-0.84094;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.751822;23407;47220;24.84;2041;-0.11096;-0.49791;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.771940;23406;47224;25.24;2057;0.44908;-0.06730;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.801856;23413;47231;24.63;2033;1.00736;-0.07780;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.821862;23420;47219;25.14;2053;1.28883;-0.13895;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.852108;23413;47221;25.49;2067;0.72646;-0.16356;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.871744;23402;47229;24.91;2044;-0.06599;-0.00543;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.902258;23404;47223;25.09;2051;-0.52558;0.06622;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.922343;23404;47222;24.71;2036;-0.22658;-0.18599;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.952459;23409;47219;24.53;2029;-0.68500;-0.11073;0;0;0;;;;
SIN_CROTAL;normal;;manual;0.971778;23395;47224;25.37;2062;-0.76034;-0.23846;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.002360;23403;47216;24.73;2037;-1.20824;-0.29925;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.023012;23400;47215;25.19;2055;-1.09028;-0.32567;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.052525;23398;47221;24.51;2028;-1.35190;-0.13533;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.072680;23398;47220;26.15;2093;-1.66316;0.11977;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.102635;23394;47221;25.06;2050;-1.92303;0.41179;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.122363;23393;47228;24.13;2013;-1.74842;1.14562;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.152826;23402;47242;24.58;2031;-1.47045;1.56356;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.172864;23400;47232;24.36;2022;-1.32445;2.13167;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.203050;23396;47244;25.22;2056;-1.41380;2.32634;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.223011;23400;47245;24.89;2043;-0.97816;2.64369;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.253124;23409;47239;25.14;2053;-0.39710;2.96754;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.272607;23408;47251;25.19;2055;-0.05314;3.14702;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.303290;23407;47247;24.41;2024;0.09752;3.29827;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.323385;23412;47240;24.73;2037;-0.07942;3.39199;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.353293;23404;47250;24.96;2046;0.03037;3.31311;0;0;0;;;;
SIN_CROTAL;normal;;manual;1.373707;23409;47240;25.09;2051;-0.04146;3.23857;0;0;0;;;;
