session_id;id;base_name;modo;bloque;inicio_s;fin_s;bpm_medio_10s
BLOQUE_16CFG_184_SinVacio_20260602_131802_CFG011_CONFIG_11_-_B7F_AVG4_ADC8192;184_SinVacio;BLOQUE_16CFG_184_SinVacio_20260602_131802_CFG011_CONFIG_11_-_B7F_AVG4_ADC8192;configurations;1;0;10;
BLOQUE_16CFG_184_SinVacio_20260602_131802_CFG011_CONFIG_11_-_B7F_AVG4_ADC8192;184_SinVacio;BLOQUE_16CFG_184_SinVacio_20260602_131802_CFG011_CONFIG_11_-_B7F_AVG4_ADC8192;configurations;2;10;20;
BLOQUE_16CFG_184_SinVacio_20260602_131802_CFG011_CONFIG_11_-_B7F_AVG4_ADC8192;184_SinVacio;BLOQUE_16CFG_184_SinVacio_20260602_131802_CFG011_CONFIG_11_-_B7F_AVG4_ADC8192;configurations;3;20;30;
BLOQUE_16CFG_184_SinVacio_20260602_131802_CFG011_CONFIG_11_-_B7F_AVG4_ADC8192;184_SinVacio;BLOQUE_16CFG_184_SinVacio_20260602_131802_CFG011_CONFIG_11_-_B7F_AVG4_ADC8192;configurations;4;30;40;
