session_id;id;base_name;modo;bloque;inicio_s;fin_s;bpm_medio_10s
SIN_CROTAL_20260608_201915;SIN_CROTAL;SIN_CROTAL_20260608_201915;normal;1;0;10;51.52
SIN_CROTAL_20260608_201915;SIN_CROTAL;SIN_CROTAL_20260608_201915;normal;2;10;20;50.18
SIN_CROTAL_20260608_201915;SIN_CROTAL;SIN_CROTAL_20260608_201915;normal;3;20;30;51.36
SIN_CROTAL_20260608_201915;SIN_CROTAL;SIN_CROTAL_20260608_201915;normal;4;30;40;50.42
SIN_CROTAL_20260608_201915;SIN_CROTAL;SIN_CROTAL_20260608_201915;normal;5;40;50;51.30
SIN_CROTAL_20260608_201915;SIN_CROTAL;SIN_CROTAL_20260608_201915;normal;6;50;60;57.67
SIN_CROTAL_20260608_201915;SIN_CROTAL;SIN_CROTAL_20260608_201915;normal;7;60;70;
SIN_CROTAL_20260608_201915;SIN_CROTAL;SIN_CROTAL_20260608_201915;normal;8;70;80;
SIN_CROTAL_20260608_201915;SIN_CROTAL;SIN_CROTAL_20260608_201915;normal;9;80;90;52.51
