session_id;id;base_name;modo;bloque;inicio_s;fin_s;bpm_medio_10s
BLOQUE_16CFG_184_SinVacio_20260602_131802_CFG009_CONFIG_09_-_B7F_AVG1_ADC8192;184_SinVacio;BLOQUE_16CFG_184_SinVacio_20260602_131802_CFG009_CONFIG_09_-_B7F_AVG1_ADC8192;configurations;1;0;10;170.91
BLOQUE_16CFG_184_SinVacio_20260602_131802_CFG009_CONFIG_09_-_B7F_AVG1_ADC8192;184_SinVacio;BLOQUE_16CFG_184_SinVacio_20260602_131802_CFG009_CONFIG_09_-_B7F_AVG1_ADC8192;configurations;2;10;20;133.38
BLOQUE_16CFG_184_SinVacio_20260602_131802_CFG009_CONFIG_09_-_B7F_AVG1_ADC8192;184_SinVacio;BLOQUE_16CFG_184_SinVacio_20260602_131802_CFG009_CONFIG_09_-_B7F_AVG1_ADC8192;configurations;3;20;30;
BLOQUE_16CFG_184_SinVacio_20260602_131802_CFG009_CONFIG_09_-_B7F_AVG1_ADC8192;184_SinVacio;BLOQUE_16CFG_184_SinVacio_20260602_131802_CFG009_CONFIG_09_-_B7F_AVG1_ADC8192;configurations;4;30;40;120.83
